code_iso,code_key,population_est,income_per_capita_est,income_group
USA,USA-North-Dakota-Morton,32783607,20614,medio
USA,USA-North-Dakota-Mountrail,226194,10759,medio
USA,USA-North-Dakota-Nelson,2464082,31957,medio
USA,USA-North-Dakota-Oliver,6484467,31545,medio
USA,USA-North-Dakota-Pembina,23752626,30673,medio
USA,USA-North-Dakota-Pierce,37161758,31830,medio
USA,USA-North-Dakota-Ramsey,22544338,23684,medio
USA,USA-North-Dakota-Ransom,10594422,19680,medio
USA,USA-North-Dakota-Renville,28617313,30642,medio
USA,USA-North-Dakota-Richland,49160779,4871,bajo
USA,USA-North-Dakota-Rolette,40229109,47651,alto
USA,USA-North-Dakota-Sargent,1044023,36665,alto
USA,USA-North-Dakota-Sheridan,41741520,16918,medio
USA,USA-North-Dakota-Sioux,30166188,7123,bajo
USA,USA-North-Dakota-Slope,42346585,66408,alto
USA,USA-North-Dakota-Stark,17087979,45194,alto
USA,USA-North-Dakota-Steele,26231432,9151,bajo
USA,USA-North-Dakota-Stutsman,3859182,7932,bajo
USA,USA-North-Dakota-Towner,28621730,33066,medio
USA,USA-North-Dakota-Traill,32094226,21213,medio
USA,USA-North-Dakota-Walsh,18351674,6728,bajo
USA,USA-North-Dakota-Ward,7929584,32211,medio
USA,USA-North-Dakota-Wells,26842808,31819,medio
USA,USA-North-Dakota-Williams,37806586,61866,alto
USA,USA-Northern-Mariana-Islands,35142018,17636,medio
USA,USA-Ohio-Adams,4484220,27749,medio
USA,USA-Ohio-Allen,8746857,42344,alto
USA,USA-Ohio-Ashland,29805023,3701,bajo
USA,USA-Ohio-Ashtabula,996275,5252,bajo
USA,USA-Ohio-Athens,49975139,19575,medio
USA,USA-Ohio-Auglaize,34974556,6591,bajo
USA,USA-Ohio-Belmont,26790164,62608,alto
USA,USA-Ohio-Brown,3404020,7114,bajo
USA,USA-Ohio-Butler,9870685,2021,bajo
USA,USA-Ohio-Carroll,17597802,83634,alto
USA,USA-Ohio-Champaign,49572381,17521,medio
USA,USA-Ohio-Clark,31481719,32943,medio
USA,USA-Ohio-Clermont,9827539,2123,bajo
USA,USA-Ohio-Clinton,31390142,9373,bajo
USA,USA-Ohio-Columbiana,28036421,54518,alto
USA,USA-Ohio-Coshocton,46263533,15820,medio
USA,USA-Ohio-Crawford,26334690,21453,medio
USA,USA-Ohio-Cuyahoga,991598,5494,bajo
USA,USA-Ohio-Darke,9358148,14696,medio
USA,USA-Ohio-Defiance,31694301,11867,medio
USA,USA-Ohio-Delaware,11586635,50723,alto
USA,USA-Ohio-Erie,41984581,29207,medio
USA,USA-Ohio-Fairfield,16074329,21817,medio
USA,USA-Ohio-Fayette,42428799,32490,medio
USA,USA-Ohio-Franklin,36408942,10168,medio
USA,USA-Ohio-Fulton,4333492,34171,medio
USA,USA-Ohio-Gallia,16995366,9130,bajo
USA,USA-Ohio-Geauga,19360554,5409,bajo
USA,USA-Ohio-Greene,33332053,43027,alto
USA,USA-Ohio-Guernsey,1868777,5181,bajo
USA,USA-Ohio-Hamilton,6520529,9555,bajo
USA,USA-Ohio-Hancock,17267836,31521,medio
USA,USA-Ohio-Hardin,4945500,34715,medio
USA,USA-Ohio-Harrison,33552066,31618,medio
USA,USA-Ohio-Henry,30862401,10224,medio
USA,USA-Ohio-Highland,4873099,76517,alto
USA,USA-Ohio-Hocking,38483746,16582,medio
USA,USA-Ohio-Holmes,23780368,36573,alto
USA,USA-Ohio-Huron,22983735,9077,bajo
USA,USA-Ohio-Jackson,1132207,9212,bajo
USA,USA-Ohio-Jefferson,19478143,16763,medio
USA,USA-Ohio-Knox,27758801,5717,bajo
USA,USA-Ohio-Lake,33991989,3642,bajo
USA,USA-Ohio-Lawrence,10214207,4001,bajo
USA,USA-Ohio-Licking,11596122,23530,medio
USA,USA-Ohio-Logan,18952672,22394,medio
USA,USA-Ohio-Lorain,41082050,11499,medio
USA,USA-Ohio-Lucas,47841146,9595,bajo
USA,USA-Ohio-Madison,41331659,33071,medio
USA,USA-Ohio-Mahoning,33383269,5745,bajo
USA,USA-Ohio-Marion,2162259,20519,medio
USA,USA-Ohio-Medina,27795034,23239,medio
USA,USA-Ohio-Meigs,3400919,28128,medio
USA,USA-Ohio-Mercer,43658136,37039,alto
USA,USA-Ohio-Miami,40595551,76079,alto
USA,USA-Ohio-Monroe,38019669,13857,medio
USA,USA-Ohio-Montgomery,5881348,60896,alto
USA,USA-Ohio-Morgan,35943652,14950,medio
USA,USA-Ohio-Morrow,3529065,58471,alto
USA,USA-Ohio-Muskingum,23747914,25441,medio
USA,USA-Ohio-Noble,35348642,22735,medio
USA,USA-Ohio-Ottawa,38762795,32415,medio
USA,USA-Ohio-Paulding,7351127,2243,bajo
USA,USA-Ohio-Perry,2473501,23283,medio
USA,USA-Ohio-Pickaway,26920743,87693,alto
USA,USA-Ohio-Pike,42981759,19638,medio
USA,USA-Ohio-Portage,9985595,4116,bajo
USA,USA-Ohio-Preble,33002740,25383,medio
USA,USA-Ohio-Putnam,36383559,64756,alto
USA,USA-Ohio-Richland,6789865,38894,alto
USA,USA-Ohio-Ross,38590446,28108,medio
USA,USA-Ohio-Sandusky,18720135,73995,alto
USA,USA-Ohio-Scioto,23037890,78232,alto
USA,USA-Ohio-Seneca,44102191,4562,bajo
USA,USA-Ohio-Shelby,10264769,75615,alto
USA,USA-Ohio-Stark,24407736,14281,medio
USA,USA-Ohio-Summit,31173841,34647,medio
USA,USA-Ohio-Trumbull,31203579,28584,medio
USA,USA-Ohio-Tuscarawas,24771921,12143,medio
USA,USA-Ohio-Union,26303184,24780,medio
USA,USA-Ohio-Van-Wert,15575219,13181,medio
USA,USA-Ohio-Vinton,8741896,54259,alto
USA,USA-Ohio-Warren,35566939,66794,alto
USA,USA-Ohio-Washington,2662808,16520,medio
USA,USA-Ohio-Wayne,12270515,23052,medio
USA,USA-Ohio-Williams,13702648,1596,bajo
USA,USA-Ohio-Wood,14962923,22499,medio
USA,USA-Ohio-Wyandot,16213557,67175,alto
USA,USA-Oklahoma-Adair,10887097,9415,bajo
USA,USA-Oklahoma-Alfalfa,35475560,51122,alto
USA,USA-Oklahoma-Atoka,28860620,79199,alto
USA,USA-Oklahoma-Beaver,38320929,16918,medio
USA,USA-Oklahoma-Beckham,5143381,18148,medio
USA,USA-Oklahoma-Blaine,38412675,23038,medio
USA,USA-Oklahoma-Bryan,19212574,23805,medio
USA,USA-Oklahoma-Caddo,12142015,29598,medio
USA,USA-Oklahoma-Canadian,41210071,75517,alto
USA,USA-Oklahoma-Carter,3927430,31948,medio
USA,USA-Oklahoma-Cherokee,43804619,12871,medio
USA,USA-Oklahoma-Choctaw,31433484,14489,medio
USA,USA-Oklahoma-Cimarron,13638984,5107,bajo
USA,USA-Oklahoma-Cleveland,5554223,7264,bajo
USA,USA-Oklahoma-Coal,28704421,40834,alto
USA,USA-Oklahoma-Comanche,13002054,3899,bajo
USA,USA-Oklahoma-Cotton,39507144,31762,medio
USA,USA-Oklahoma-Craig,31821340,28241,medio
USA,USA-Oklahoma-Creek,1181758,8104,bajo
USA,USA-Oklahoma-Custer,45643622,8231,bajo
USA,USA-Oklahoma-Delaware,16712269,86548,alto
USA,USA-Oklahoma-Dewey,5286085,25808,medio
USA,USA-Oklahoma-Ellis,24236332,12261,medio
USA,USA-Oklahoma-Garfield,7195180,46809,alto
USA,USA-Oklahoma-Garvin,8033556,1812,bajo
USA,USA-Oklahoma-Grady,26167817,2805,bajo
USA,USA-Oklahoma-Grant,47496626,31891,medio
USA,USA-Oklahoma-Greer,43463942,29125,medio
USA,USA-Oklahoma-Harmon,23886708,29720,medio
USA,USA-Oklahoma-Harper,27624790,89311,alto
USA,USA-Oklahoma-Haskell,28672434,35997,alto
USA,USA-Oklahoma-Hughes,11148188,6853,bajo
USA,USA-Oklahoma-Jackson,46249881,2819,bajo
USA,USA-Oklahoma-Jefferson,10217809,70975,alto
USA,USA-Oklahoma-Johnston,32102869,19275,medio
USA,USA-Oklahoma-Kay,30271475,4081,bajo
USA,USA-Oklahoma-Kingfisher,18067496,25874,medio
USA,USA-Oklahoma-Kiowa,23914686,13086,medio
USA,USA-Oklahoma-Latimer,31148855,25973,medio
USA,USA-Oklahoma-Le-Flore,20803005,7666,bajo
USA,USA-Oklahoma-Lincoln,38550950,27105,medio
USA,USA-Oklahoma-Logan,37292093,24870,medio
USA,USA-Oklahoma-Love,10074981,1654,bajo
USA,USA-Oklahoma-Major,1289372,26029,medio
USA,USA-Oklahoma-Marshall,37659660,17167,medio
USA,USA-Oklahoma-Mayes,30185764,67784,alto
USA,USA-Oklahoma-McClain,14182928,66601,alto
USA,USA-Oklahoma-McCurtain,5777034,7597,bajo
USA,USA-Oklahoma-McIntosh,8847010,23165,medio
USA,USA-Oklahoma-Murray,2459851,28616,medio
USA,USA-Oklahoma-Muskogee,6517552,46654,alto
USA,USA-Oklahoma-Noble,30128147,27830,medio
USA,USA-Oklahoma-Nowata,42234873,6274,bajo
USA,USA-Oklahoma-Okfuskee,49999122,21819,medio
USA,USA-Oklahoma-Oklahoma,36006979,3583,bajo
USA,USA-Oklahoma-Okmulgee,1246968,8771,bajo
USA,USA-Oklahoma-Osage,3088882,16952,medio
USA,USA-Oklahoma-Ottawa,26935851,59225,alto
USA,USA-Oklahoma-Pawnee,35552454,9963,bajo
USA,USA-Oklahoma-Payne,38846024,15391,medio
USA,USA-Oklahoma-Pittsburg,16050416,24468,medio
USA,USA-Oklahoma-Pontotoc,28228511,50091,alto
USA,USA-Oklahoma-Pottawatomie,16283406,24964,medio
USA,USA-Oklahoma-Pushmataha,3203796,9701,bajo
USA,USA-Oklahoma-Roger-Mills,8492216,9464,bajo
USA,USA-Oklahoma-Rogers,11678300,17914,medio
USA,USA-Oklahoma-Seminole,25144254,982,bajo
USA,USA-Oklahoma-Sequoyah,25462363,6181,bajo
USA,USA-Oklahoma-Stephens,26767444,17437,medio
USA,USA-Oklahoma-Texas,27229614,21371,medio
USA,USA-Oklahoma-Tillman,3059307,19773,medio
USA,USA-Oklahoma-Tulsa,46475821,9797,bajo
USA,USA-Oklahoma-Wagoner,27739937,15203,medio
USA,USA-Oklahoma-Washington,29869883,29745,medio
USA,USA-Oklahoma-Washita,2811818,6447,bajo
USA,USA-Oklahoma-Woods,22706802,19033,medio
USA,USA-Oklahoma-Woodward,20832937,4034,bajo
USA,USA-Oregon-Baker,18650248,53256,alto
USA,USA-Oregon-Benton,38509046,25754,medio
USA,USA-Oregon-Clackamas,41416448,33642,medio
USA,USA-Oregon-Clatsop,24561282,6482,bajo
USA,USA-Oregon-Columbia,41434699,4005,bajo
USA,USA-Oregon-Coos,41383920,13320,medio
USA,USA-Oregon-Crook,27400168,24979,medio
USA,USA-Oregon-Curry,47977799,3228,bajo
USA,USA-Oregon-Deschutes,13473582,1454,bajo
USA,USA-Oregon-Douglas,1388148,11595,medio
USA,USA-Oregon-Gilliam,36608842,12288,medio
USA,USA-Oregon-Grant,15015563,7345,bajo
USA,USA-Oregon-Harney,13055088,17663,medio
USA,USA-Oregon-Hood-River,33803258,33320,medio
USA,USA-Oregon-Jackson,18504570,27127,medio
USA,USA-Oregon-Jefferson,25926606,27878,medio
USA,USA-Oregon-Josephine,45854447,32990,medio
USA,USA-Oregon-Klamath,491809,7444,bajo
USA,USA-Oregon-Lake,26410656,7708,bajo
USA,USA-Oregon-Lane,41826801,20180,medio
USA,USA-Oregon-Lincoln,24071606,10207,medio
USA,USA-Oregon-Linn,37931641,11083,medio
USA,USA-Oregon-Malheur,42346821,86564,alto
USA,USA-Oregon-Marion,47214322,38311,alto
USA,USA-Oregon-Morrow,33115995,7251,bajo
USA,USA-Oregon-Multnomah,28334386,76356,alto
USA,USA-Oregon-Polk,33601612,26592,medio
USA,USA-Oregon-Sherman,7556691,8048,bajo
USA,USA-Oregon-Tillamook,5621544,54040,alto
USA,USA-Oregon-Umatilla,2261347,40850,alto
USA,USA-Oregon-Union,31001473,86588,alto
USA,USA-Oregon-Wallowa,4802030,5893,bajo
USA,USA-Oregon-Wasco,13228691,633,bajo
USA,USA-Oregon-Washington,19407109,33617,medio
USA,USA-Oregon-Wheeler,6712245,27022,medio
USA,USA-Oregon-Yamhill,8755662,1728,bajo
USA,USA-Pennsylvania-Adams,24183742,62945,alto
USA,USA-Pennsylvania-Allegheny,10901264,14019,medio
USA,USA-Pennsylvania-Armstrong,18669202,19482,medio
USA,USA-Pennsylvania-Beaver,18752845,24105,medio
USA,USA-Pennsylvania-Bedford,44781647,28580,medio
USA,USA-Pennsylvania-Berks,34667680,1475,bajo
USA,USA-Pennsylvania-Blair,10033293,82672,alto
USA,USA-Pennsylvania-Bradford,41774557,16121,medio
USA,USA-Pennsylvania-Bucks,21050744,1528,bajo
USA,USA-Pennsylvania-Butler,25003085,51909,alto
USA,USA-Pennsylvania-Cambria,9428530,37327,alto
USA,USA-Pennsylvania-Cameron,8633353,53930,alto
USA,USA-Pennsylvania-Carbon,48299292,84987,alto
USA,USA-Pennsylvania-Centre,20370866,12483,medio
USA,USA-Pennsylvania-Chester,28974394,70502,alto
USA,USA-Pennsylvania-Clarion,49678993,7804,bajo
USA,USA-Pennsylvania-Clearfield,35927751,14049,medio
USA,USA-Pennsylvania-Clinton,35382654,24947,medio
USA,USA-Pennsylvania-Columbia,22197903,9995,bajo
USA,USA-Pennsylvania-Crawford,41763855,34707,medio
USA,USA-Pennsylvania-Cumberland,17350722,10392,medio
USA,USA-Pennsylvania-Dauphin,30299845,21776,medio
USA,USA-Pennsylvania-Delaware,41399199,2966,bajo
USA,USA-Pennsylvania-Elk,8914337,68993,alto
USA,USA-Pennsylvania-Erie,39037078,3205,bajo
USA,USA-Pennsylvania-Fayette,28087868,10461,medio
USA,USA-Pennsylvania-Forest,38609848,44993,alto
USA,USA-Pennsylvania-Franklin,27259629,21465,medio
USA,USA-Pennsylvania-Fulton,22061113,30369,medio
USA,USA-Pennsylvania-Greene,45066232,651,bajo
USA,USA-Pennsylvania-Huntingdon,364182,20461,medio
USA,USA-Pennsylvania-Indiana,38707230,47366,alto
USA,USA-Pennsylvania-Jefferson,36205387,64895,alto
USA,USA-Pennsylvania-Juniata,48452602,11785,medio
USA,USA-Pennsylvania-Lackawanna,43995572,6742,bajo
USA,USA-Pennsylvania-Lancaster,36481017,8645,bajo
USA,USA-Pennsylvania-Lawrence,18361471,6856,bajo
USA,USA-Pennsylvania-Lebanon,7022022,33694,medio
USA,USA-Pennsylvania-Lehigh,22334455,7345,bajo
USA,USA-Pennsylvania-Luzerne,48848504,3960,bajo
USA,USA-Pennsylvania-Lycoming,29659386,28220,medio
USA,USA-Pennsylvania-McKean,39474554,19589,medio
USA,USA-Pennsylvania-Mercer,13492486,32127,medio
USA,USA-Pennsylvania-Mifflin,36334217,57662,alto
USA,USA-Pennsylvania-Monroe,37078510,11493,medio
USA,USA-Pennsylvania-Montgomery,45668703,27932,medio
USA,USA-Pennsylvania-Montour,39527564,15163,medio
USA,USA-Pennsylvania-Northampton,9709755,19612,medio
USA,USA-Pennsylvania-Northumberland,16654741,6204,bajo
USA,USA-Pennsylvania-Perry,18885167,6904,bajo
USA,USA-Pennsylvania-Philadelphia,47513723,7188,bajo
USA,USA-Pennsylvania-Pike,26712025,25835,medio
USA,USA-Pennsylvania-Potter,35144321,63057,alto
USA,USA-Pennsylvania-Schuylkill,8937377,87803,alto
USA,USA-Pennsylvania-Snyder,297555,2563,bajo
USA,USA-Pennsylvania-Somerset,3785944,53404,alto
USA,USA-Pennsylvania-Sullivan,36308886,31141,medio
USA,USA-Pennsylvania-Susquehanna,25584001,57307,alto
USA,USA-Pennsylvania-Tioga,47610903,7853,bajo
USA,USA-Pennsylvania-Union,46661455,9642,bajo
USA,USA-Pennsylvania-Venango,3207418,25266,medio
USA,USA-Pennsylvania-Warren,11519800,75984,alto
USA,USA-Pennsylvania-Washington,2798647,8709,bajo
USA,USA-Pennsylvania-Wayne,6234898,1069,bajo
USA,USA-Pennsylvania-Westmoreland,6388384,72880,alto
USA,USA-Pennsylvania-Wyoming,18357713,36355,alto
USA,USA-Pennsylvania-York,23732901,8556,bajo
USA,USA-Puerto-Rico-Adjuntas,28345107,26086,medio
USA,USA-Puerto-Rico-Aguada,41841301,27214,medio
USA,USA-Puerto-Rico-Aguadilla,30816181,31515,medio
USA,USA-Puerto-Rico-Aguas-Buenas,17642650,24220,medio
USA,USA-Puerto-Rico-Aibonito,318697,24498,medio
USA,USA-Puerto-Rico-Anasco,11809568,31786,medio
USA,USA-Puerto-Rico-Arecibo,7289074,10834,medio
USA,USA-Puerto-Rico-Arroyo,46870830,31336,medio
USA,USA-Puerto-Rico-Barceloneta,42025948,21308,medio
USA,USA-Puerto-Rico-Barranquitas,43595013,10969,medio
USA,USA-Puerto-Rico-Bayamon,29741215,10592,medio
USA,USA-Puerto-Rico-Cabo-Rojo,37768158,754,bajo
USA,USA-Puerto-Rico-Caguas,14864762,20306,medio
USA,USA-Puerto-Rico-Camuy,32080801,12661,medio
USA,USA-Puerto-Rico-Canovanas,17629822,25309,medio
USA,USA-Puerto-Rico-Carolina,40942207,18794,medio
USA,USA-Puerto-Rico-Catano,37435981,9757,bajo
USA,USA-Puerto-Rico-Cayey,42403455,28223,medio
USA,USA-Puerto-Rico-Ceiba,15343352,15905,medio
USA,USA-Puerto-Rico-Ciales,41289386,37431,alto
USA,USA-Puerto-Rico-Cidra,20486662,17756,medio
USA,USA-Puerto-Rico-Coamo,17335939,5853,bajo
USA,USA-Puerto-Rico-Comerio,20020156,27349,medio
USA,USA-Puerto-Rico-Corozal,26804485,36737,alto
USA,USA-Puerto-Rico-Culebra,21560363,26868,medio
USA,USA-Puerto-Rico-Dorado,25261174,34325,medio
USA,USA-Puerto-Rico-Fajardo,12607628,22326,medio
USA,USA-Puerto-Rico-Florida,26120856,34586,medio
USA,USA-Puerto-Rico-Guanica,36450011,6751,bajo
USA,USA-Puerto-Rico-Guayama,33062558,28411,medio
USA,USA-Puerto-Rico-Guayanilla,39476516,40213,alto
USA,USA-Puerto-Rico-Guaynabo,42645059,73995,alto
USA,USA-Puerto-Rico-Gurabo,7365554,21279,medio
USA,USA-Puerto-Rico-Hatillo,10307650,83604,alto
USA,USA-Puerto-Rico-Hormigueros,1887330,33365,medio
USA,USA-Puerto-Rico-Humacao,15019846,18796,medio
USA,USA-Puerto-Rico-Isabela,38646502,26351,medio
USA,USA-Puerto-Rico-Jayuya,26888284,1468,bajo
USA,USA-Puerto-Rico-Juana-Diaz,42508174,26820,medio
USA,USA-Puerto-Rico-Juncos,33155074,20966,medio
USA,USA-Puerto-Rico-Lajas,22995303,81735,alto
USA,USA-Puerto-Rico-Lares,47482463,11809,medio
USA,USA-Puerto-Rico-Las-Marias,17835494,16546,medio
USA,USA-Puerto-Rico-Las-Piedras,40599915,18107,medio
USA,USA-Puerto-Rico-Loiza,33687614,6005,bajo
USA,USA-Puerto-Rico-Luquillo,37807327,15257,medio
USA,USA-Puerto-Rico-Manati,24279034,25051,medio
USA,USA-Puerto-Rico-Maricao,28619573,5409,bajo
USA,USA-Puerto-Rico-Maunabo,26826706,24866,medio
USA,USA-Puerto-Rico-Mayaguez,44412190,20021,medio
USA,USA-Puerto-Rico-Moca,10423824,34868,medio
USA,USA-Puerto-Rico-Morovis,33728918,83126,alto
USA,USA-Puerto-Rico-Naguabo,10092304,10461,medio
USA,USA-Puerto-Rico-Naranjito,44784495,25732,medio
USA,USA-Puerto-Rico-Orocovis,14420440,13233,medio
USA,USA-Puerto-Rico-Patillas,37410988,5702,bajo
USA,USA-Puerto-Rico-Penuelas,39823657,3439,bajo
USA,USA-Puerto-Rico-Ponce,17514684,588,bajo
USA,USA-Puerto-Rico-Quebradillas,18851834,2163,bajo
USA,USA-Puerto-Rico-Rincon,12685420,3801,bajo
USA,USA-Puerto-Rico-Rio-Grande,20241923,5637,bajo
USA,USA-Puerto-Rico-Sabana-Grande,30985456,6529,bajo
USA,USA-Puerto-Rico-Salinas,38437019,26805,medio
USA,USA-Puerto-Rico-San-German,13757550,55133,alto
USA,USA-Puerto-Rico-San-Juan,28252335,83899,alto
USA,USA-Puerto-Rico-San-Lorenzo,27078277,5471,bajo
USA,USA-Puerto-Rico-San-Sebastian,6294179,33229,medio
USA,USA-Puerto-Rico-Santa-Isabel,15062662,39433,alto
USA,USA-Puerto-Rico-Toa-Alta,12452674,765,bajo
USA,USA-Puerto-Rico-Toa-Baja,6924128,70618,alto
USA,USA-Puerto-Rico-Trujillo-Alto,45821747,11378,medio
USA,USA-Puerto-Rico-Utuado,36363090,41503,alto
USA,USA-Puerto-Rico-Vega-Alta,41226640,74925,alto
USA,USA-Puerto-Rico-Vega-Baja,17690026,20006,medio
USA,USA-Puerto-Rico-Vieques,15231492,30800,medio
USA,USA-Puerto-Rico-Villalba,29634942,1349,bajo
USA,USA-Puerto-Rico-Yabucoa,5551543,5314,bajo
USA,USA-Puerto-Rico-Yauco,5179619,30148,medio
USA,USA-Rhode-Island-Bristol,39959453,7879,bajo
USA,USA-Rhode-Island-Kent,40525939,3774,bajo
USA,USA-Rhode-Island-Newport,15581652,27100,medio
USA,USA-Rhode-Island-Providence,49982694,89232,alto
USA,USA-Rhode-Island-Washington,12778876,1395,bajo
USA,USA-South-Carolina-Abbeville,37260043,9868,bajo
USA,USA-South-Carolina-Aiken,38995591,21945,medio
USA,USA-South-Carolina-Allendale,26221918,19968,medio
USA,USA-South-Carolina-Anderson,32680368,3043,bajo
USA,USA-South-Carolina-Bamberg,16163106,42771,alto
USA,USA-South-Carolina-Barnwell,41916302,23460,medio
USA,USA-South-Carolina-Beaufort,32776156,14637,medio
USA,USA-South-Carolina-Berkeley,30658348,8566,bajo
USA,USA-South-Carolina-Calhoun,28395743,13553,medio
USA,USA-South-Carolina-Charleston,6235175,69117,alto
USA,USA-South-Carolina-Cherokee,17788838,3486,bajo
USA,USA-South-Carolina-Chester,3256319,33580,medio
USA,USA-South-Carolina-Chesterfield,1646617,2622,bajo
USA,USA-South-Carolina-Clarendon,30922181,63204,alto
USA,USA-South-Carolina-Colleton,45683576,9189,bajo
USA,USA-South-Carolina-Darlington,27539128,63063,alto
USA,USA-South-Carolina-Dillon,32953536,34430,medio
USA,USA-South-Carolina-Dorchester,19253920,24062,medio
USA,USA-South-Carolina-Edgefield,27535616,11363,medio
USA,USA-South-Carolina-Fairfield,1056251,807,bajo
USA,USA-South-Carolina-Florence,295356,12751,medio
USA,USA-South-Carolina-Georgetown,32298939,17782,medio
USA,USA-South-Carolina-Greenville,43477245,1764,bajo
USA,USA-South-Carolina-Greenwood,36567769,47540,alto
USA,USA-South-Carolina-Hampton,43121734,5839,bajo
USA,USA-South-Carolina-Horry,31157410,33887,medio
USA,USA-South-Carolina-Jasper,8515089,15848,medio
USA,USA-South-Carolina-Kershaw,3285654,9744,bajo
USA,USA-South-Carolina-Lancaster,3684777,26877,medio
USA,USA-South-Carolina-Laurens,39797982,28405,medio
USA,USA-South-Carolina-Lee,24909950,28131,medio
USA,USA-South-Carolina-Lexington,44066567,25861,medio
USA,USA-South-Carolina-Marion,14928181,5587,bajo
USA,USA-South-Carolina-Marlboro,13535634,38302,alto
USA,USA-South-Carolina-McCormick,32286687,24437,medio
USA,USA-South-Carolina-Newberry,21182318,7627,bajo
USA,USA-South-Carolina-Oconee,14823019,15022,medio
USA,USA-South-Carolina-Orangeburg,41609453,6655,bajo
USA,USA-South-Carolina-Pickens,41623994,9623,bajo
USA,USA-South-Carolina-Richland,31541769,32793,medio
USA,USA-South-Carolina-Saluda,16679382,73022,alto
USA,USA-South-Carolina-Spartanburg,35806451,60332,alto
USA,USA-South-Carolina-Sumter,10460652,14354,medio
USA,USA-South-Carolina-Union,48307495,29837,medio
USA,USA-South-Carolina-Williamsburg,17099267,12516,medio
USA,USA-South-Carolina-York,31247759,25872,medio
USA,USA-South-Dakota-Aurora,19578220,6569,bajo
USA,USA-South-Dakota-Beadle,15109691,67689,alto
USA,USA-South-Dakota-Bennett,45250374,7874,bajo
USA,USA-South-Dakota-Bon-Homme,39827180,18838,medio
USA,USA-South-Dakota-Brookings,3578125,80502,alto
USA,USA-South-Dakota-Brown,6666669,21022,medio
USA,USA-South-Dakota-Brule,44594476,5708,bajo
USA,USA-South-Dakota-Buffalo,19230121,694,bajo
USA,USA-South-Dakota-Butte,26909165,23725,medio
USA,USA-South-Dakota-Campbell,39589572,19337,medio
USA,USA-South-Dakota-Charles-Mix,23149997,20701,medio
USA,USA-South-Dakota-Clark,14194706,30675,medio
USA,USA-South-Dakota-Clay,19950473,78043,alto
USA,USA-South-Dakota-Codington,2684986,6710,bajo
USA,USA-South-Dakota-Corson,36980246,21544,medio
USA,USA-South-Dakota-Custer,35514688,31514,medio
USA,USA-South-Dakota-Davison,19590744,821,bajo
USA,USA-South-Dakota-Day,32089348,7205,bajo
USA,USA-South-Dakota-Deuel,11806776,36702,alto
USA,USA-South-Dakota-Dewey,21041500,45404,alto
USA,USA-South-Dakota-Douglas,26019038,1330,bajo
USA,USA-South-Dakota-Edmunds,33729733,43380,alto
USA,USA-South-Dakota-Fall-River,26277844,6106,bajo
USA,USA-South-Dakota-Faulk,33861612,10091,medio
USA,USA-South-Dakota-Grant,16247538,4377,bajo
USA,USA-South-Dakota-Gregory,3415914,77871,alto
USA,USA-South-Dakota-Haakon,41730218,2836,bajo
USA,USA-South-Dakota-Hamlin,4187927,17676,medio
USA,USA-South-Dakota-Hand,5042403,11580,medio
USA,USA-South-Dakota-Hanson,3239065,8866,bajo
USA,USA-South-Dakota-Harding,45412380,32176,medio
USA,USA-South-Dakota-Hughes,11617230,8246,bajo
USA,USA-South-Dakota-Hutchinson,46593644,10473,medio
USA,USA-South-Dakota-Hyde,597426,21624,medio
USA,USA-South-Dakota-Jackson,3440460,26653,medio
USA,USA-South-Dakota-Jerauld,46996677,61620,alto
USA,USA-South-Dakota-Jones,15100951,32934,medio
USA,USA-South-Dakota-Kingsbury,45093420,1193,bajo
USA,USA-South-Dakota-Lake,41567461,22663,medio
USA,USA-South-Dakota-Lawrence,30288292,27799,medio
USA,USA-South-Dakota-Lincoln,36030939,82285,alto
USA,USA-South-Dakota-Lyman,10065169,2583,bajo
USA,USA-South-Dakota-Marshall,31917752,27619,medio
USA,USA-South-Dakota-McCook,34340817,38967,alto
USA,USA-South-Dakota-McPherson,32370929,62488,alto
USA,USA-South-Dakota-Meade,10303122,23211,medio
USA,USA-South-Dakota-Mellette,27472991,5285,bajo
USA,USA-South-Dakota-Miner,41028802,6625,bajo
USA,USA-South-Dakota-Minnehaha,9475027,7134,bajo
USA,USA-South-Dakota-Moody,47860326,35840,alto
USA,USA-South-Dakota-Oglala-Lakota,9405448,5583,bajo
USA,USA-South-Dakota-Pennington,9380097,11461,medio
USA,USA-South-Dakota-Perkins,46096355,31318,medio
USA,USA-South-Dakota-Potter,4569512,25405,medio
USA,USA-South-Dakota-Roberts,6529453,25003,medio
USA,USA-South-Dakota-Sanborn,28447969,13472,medio
USA,USA-South-Dakota-Spink,6856090,25847,medio
USA,USA-South-Dakota-Stanley,8617964,7663,bajo
USA,USA-South-Dakota-Sully,28706848,16575,medio
USA,USA-South-Dakota-Todd,3005353,65123,alto
USA,USA-South-Dakota-Tripp,35239687,39843,alto
USA,USA-South-Dakota-Turner,25660424,17739,medio
USA,USA-South-Dakota-Union,18695367,24852,medio
USA,USA-South-Dakota-Walworth,28092991,26324,medio
USA,USA-South-Dakota-Yankton,36853795,28893,medio
USA,USA-South-Dakota-Ziebach,31644412,44157,alto
USA,USA-Tennessee-Anderson,25822055,32406,medio
USA,USA-Tennessee-Bedford,9168430,2538,bajo
USA,USA-Tennessee-Benton,36350634,82284,alto
USA,USA-Tennessee-Bledsoe,41277841,22432,medio
