FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio,code_iso_x,code_key,code_iso_y,population_est,income_per_capita_est,income_group
5081.0,Little-River,Arkansas,US,2023-03-10 04:21:03,33.70375665,-94.23468591,3888,109,,,"Little River, Arkansas, US",31715.474345378905,2.803497942386832,USA,USA-Arkansas-Little-River,USA,3773302,14966,medio
5083.0,Logan,Arkansas,US,2023-03-10 04:21:03,35.21413234,-93.71951016,6069,91,,,"Logan, Arkansas, US",28272.617162023664,1.4994232987312572,USA,USA-Arkansas-Logan,USA,1993438,23447,medio
5085.0,Lonoke,Arkansas,US,2023-03-10 04:21:03,34.75392199,-91.88742357,23994,270,,,"Lonoke, Arkansas, US",32729.951302022942,1.1252813203300824,USA,USA-Arkansas-Lonoke,USA,21981167,4226,bajo
5087.0,Madison,Arkansas,US,2023-03-10 04:21:03,36.01038185,-93.72524943,4857,69,,,"Madison, Arkansas, US",29301.39961389961,1.4206300185299567,USA,USA-Arkansas-Madison,USA,16300309,28426,medio
5089.0,Marion,Arkansas,US,2023-03-10 04:21:03,36.26844485,-92.68451899,4100,95,,,"Marion, Arkansas, US",24559.722055828443,2.317073170731707,USA,USA-Arkansas-Marion,USA,17170825,9214,bajo
5091.0,Miller,Arkansas,US,2023-03-10 04:21:03,33.31403423,-93.89285258,11628,210,,,"Miller, Arkansas, US",26881.198418753032,1.805985552115583,USA,USA-Arkansas-Miller,USA,48812978,20899,medio
5093.0,Mississippi,Arkansas,US,2023-03-10 04:21:03,35.76271485,-90.0519437,16411,235,,,"Mississippi, Arkansas, US",40370.47059112937,1.4319663640241302,USA,USA-Arkansas-Mississippi,USA,35317745,3498,bajo
5095.0,Monroe,Arkansas,US,2023-03-10 04:21:03,34.6815935,-91.20540287,2309,39,,,"Monroe, Arkansas, US",34457.54365020146,1.689042875703768,USA,USA-Arkansas-Monroe,USA,37046023,35909,alto
5097.0,Montgomery,Arkansas,US,2023-03-10 04:21:03,34.53704874,-93.65824478,1770,67,,,"Montgomery, Arkansas, US",19697.30692187848,3.785310734463277,USA,USA-Arkansas-Montgomery,USA,39330824,22729,medio
5099.0,Nevada,Arkansas,US,2023-03-10 04:21:03,33.66340119,-93.30632432,2770,47,,,"Nevada, Arkansas, US",33567.619970916145,1.6967509025270755,USA,USA-Arkansas-Nevada,USA,2813005,30517,medio
5101.0,Newton,Arkansas,US,2023-03-10 04:21:03,35.91947491,-93.21612969,2051,54,,,"Newton, Arkansas, US",26454.275764220303,2.632862018527548,USA,USA-Arkansas-Newton,USA,48887508,69648,alto
5103.0,Ouachita,Arkansas,US,2023-03-10 04:21:03,33.58839816,-92.87795984,6776,126,,,"Ouachita, Arkansas, US",28979.55692412968,1.859504132231405,USA,USA-Arkansas-Ouachita,USA,43239393,47497,alto
5105.0,Perry,Arkansas,US,2023-03-10 04:21:03,34.9459153,-92.94372564,3017,43,,,"Perry, Arkansas, US",28857.006217121,1.4252568776930723,USA,USA-Arkansas-Perry,USA,5266583,53944,alto
5107.0,Phillips,Arkansas,US,2023-03-10 04:21:03,34.43268455,-90.84800154,5887,106,,,"Phillips, Arkansas, US",33106.512203351704,1.800577543740445,USA,USA-Arkansas-Phillips,USA,13563496,17527,medio
5109.0,Pike,Arkansas,US,2023-03-10 04:21:03,34.16250414,-93.65789349,2964,49,,,"Pike, Arkansas, US",27654.41313677925,1.6531713900134952,USA,USA-Arkansas-Pike,USA,11444079,6196,bajo
5111.0,Poinsett,Arkansas,US,2023-03-10 04:21:03,35.57433534,-90.66268713,10113,139,,,"Poinsett, Arkansas, US",42982.82896973818,1.3744685058835162,USA,USA-Arkansas-Poinsett,USA,36608653,38072,alto
5113.0,Polk,Arkansas,US,2023-03-10 04:21:03,34.48254879,-94.22728802,4652,160,,,"Polk, Arkansas, US",23301.943498296936,3.4393809114359417,USA,USA-Arkansas-Polk,USA,38662659,47018,alto
5115.0,Pope,Arkansas,US,2023-03-10 04:21:03,35.44871474,-93.03212219,20964,230,,,"Pope, Arkansas, US",32719.440629292047,1.0971188704445716,USA,USA-Arkansas-Pope,USA,11602789,64652,alto
5117.0,Prairie,Arkansas,US,2023-03-10 04:21:03,34.83624419,-91.55162157,2416,46,,,"Prairie, Arkansas, US",29967.74993798065,1.903973509933775,USA,USA-Arkansas-Prairie,USA,1671342,14476,medio
5119.0,Pulaski,Arkansas,US,2023-03-10 04:21:03,34.77054088,-92.31355101,127945,1322,,,"Pulaski, Arkansas, US",32646.44268724277,1.0332564773926296,USA,USA-Arkansas-Pulaski,USA,16240378,21067,medio
5121.0,Randolph,Arkansas,US,2023-03-10 04:21:03,36.3415714,-91.02455531,6456,107,,,"Randolph, Arkansas, US",35950.55128633478,1.657372986369269,USA,USA-Arkansas-Randolph,USA,9218201,4989,bajo
5125.0,Saline,Arkansas,US,2023-03-10 04:21:03,34.64916145,-92.67583224,37142,395,,,"Saline, Arkansas, US",30335.601166314103,1.0634860804480104,USA,USA-Arkansas-Saline,USA,28508615,30875,medio
5127.0,Scott,Arkansas,US,2023-03-10 04:21:03,34.85588887,-94.0632176,2852,49,,,"Scott, Arkansas, US",27740.49217002237,1.7180925666199158,USA,USA-Arkansas-Scott,USA,27649416,9236,bajo
5129.0,Searcy,Arkansas,US,2023-03-10 04:21:03,35.9109364,-92.69936482,2562,53,,,"Searcy, Arkansas, US",32508.5649029311,2.068696330991413,USA,USA-Arkansas-Searcy,USA,38783339,7355,bajo
5131.0,Sebastian,Arkansas,US,2023-03-10 04:21:03,35.19605503,-94.27162713,39338,587,,,"Sebastian, Arkansas, US",30774.406033154184,1.4921958411713865,USA,USA-Arkansas-Sebastian,USA,36481365,33785,medio
5133.0,Sevier,Arkansas,US,2023-03-10 04:21:03,33.99780401,-94.2424869,7125,84,,,"Sevier, Arkansas, US",41894.514023637326,1.1789473684210523,USA,USA-Arkansas-Sevier,USA,41275043,13097,medio
5135.0,Sharp,Arkansas,US,2023-03-10 04:21:03,36.16258158,-91.47819342,5714,123,,,"Sharp, Arkansas, US",32760.004586629973,2.152607630381519,USA,USA-Arkansas-Sharp,USA,25044884,4005,bajo
5123.0,St.-Francis,Arkansas,US,2023-03-10 04:21:03,35.02201976,-90.74828138,8565,110,,,"St. Francis, Arkansas, US",34268.22437384973,1.284296555750146,USA,USA-Arkansas-St.-Francis,USA,15790630,36084,alto
5137.0,Stone,Arkansas,US,2023-03-10 04:21:03,35.86251946,-92.15684085,3702,80,,,"Stone, Arkansas, US",29601.79114025268,2.1609940572663424,USA,USA-Arkansas-Stone,USA,23060888,68320,alto
5139.0,Union,Arkansas,US,2023-03-10 04:21:03,33.16887091,-92.59746952,11292,204,,,"Union, Arkansas, US",29191.87218861486,1.8065887353878851,USA,USA-Arkansas-Union,USA,5583945,31944,medio
5141.0,Van-Buren,Arkansas,US,2023-03-10 04:21:03,35.58095779,-92.51295036,4340,67,,,"Van Buren, Arkansas, US",26231.489876095497,1.543778801843318,USA,USA-Arkansas-Van-Buren,USA,4896202,11153,medio
5143.0,Washington,Arkansas,US,2023-03-10 04:21:03,35.976844,-94.21800746,80947,709,,,"Washington, Arkansas, US",33842.55833301977,0.8758817497868976,USA,USA-Arkansas-Washington,USA,20694213,56857,alto
5145.0,White,Arkansas,US,2023-03-10 04:21:03,35.25688493,-91.74908296,27120,340,,,"White, Arkansas, US",34436.78336063388,1.2536873156342183,USA,USA-Arkansas-White,USA,13910845,2745,bajo
5147.0,Woodruff,Arkansas,US,2023-03-10 04:21:03,35.18902527,-91.2439489,2274,33,,,"Woodruff, Arkansas, US",35981.012658227846,1.4511873350923483,USA,USA-Arkansas-Woodruff,USA,45223461,28070,medio
5149.0,Yell,Arkansas,US,2023-03-10 04:21:03,35.00292371,-93.41171338,7596,118,,,"Yell, Arkansas, US",35593.458600815335,1.5534491837809374,USA,USA-Arkansas-Yell,USA,23253967,6335,bajo
6001.0,Alameda,California,US,2023-03-10 04:21:03,37.64629437,-121.8929271,402160,2192,,,"Alameda, California, US",24062.28815511488,0.5450566938531928,USA,USA-California-Alameda,USA,10325271,27077,medio
6003.0,Alpine,California,US,2023-03-10 04:21:03,38.59678594,-119.8223594,143,0,,,"Alpine, California, US",12666.07617360496,0.0,USA,USA-California-Alpine,USA,17573002,33922,medio
6005.0,Amador,California,US,2023-03-10 04:21:03,38.44583082,-120.65696,11553,99,,,"Amador, California, US",29062.688669752464,0.8569202804466373,USA,USA-California-Amador,USA,2437667,34475,medio
6007.0,Butte,California,US,2023-03-10 04:21:03,39.66727762,-121.6005252,51967,487,,,"Butte, California, US",23709.08725922276,0.9371331806723496,USA,USA-California-Butte,USA,5321154,6335,bajo
6009.0,Calaveras,California,US,2023-03-10 04:21:03,38.20537103,-120.552913,9650,140,,,"Calaveras, California, US",21021.67519878009,1.450777202072539,USA,USA-California-Calaveras,USA,45993053,9189,bajo
6011.0,Colusa,California,US,2023-03-10 04:21:03,39.17881957,-122.2331726,5346,22,,,"Colusa, California, US",24810.87854457697,0.411522633744856,USA,USA-California-Colusa,USA,6567734,33178,medio
6013.0,Contra-Costa,California,US,2023-03-10 04:21:03,37.91923498,-121.9289527,295633,1559,,,"Contra Costa, California, US",25628.637759356963,0.5273430232754801,USA,USA-California-Contra-Costa,USA,14519348,23483,medio
6015.0,Del-Norte,California,US,2023-03-10 04:21:03,41.74228275,-123.8974063,8405,60,,,"Del Norte, California, US",30220.768013806988,0.7138607971445569,USA,USA-California-Del-Norte,USA,34128321,25034,medio
6017.0,El-Dorado,California,US,2023-03-10 04:21:03,38.77965956,-120.5233166,39170,245,,,"El Dorado, California, US",20311.859906763533,0.625478682665305,USA,USA-California-El-Dorado,USA,287834,22159,medio
6019.0,Fresno,California,US,2023-03-10 04:21:03,36.75733899,-119.6466953,329460,3001,,,"Fresno, California, US",32975.64510494935,0.9108844776300612,USA,USA-California-Fresno,USA,39149488,34951,medio
6021.0,Glenn,California,US,2023-03-10 04:21:03,39.59875897,-122.3938452,7811,58,,,"Glenn, California, US",27510.30183495932,0.7425425681730893,USA,USA-California-Glenn,USA,4740654,1305,bajo
6023.0,Humboldt,California,US,2023-03-10 04:21:03,40.69923009,-123.876044,29324,170,,,"Humboldt, California, US",21632.068929904544,0.5797299140635657,USA,USA-California-Humboldt,USA,29707658,1420,bajo
6025.0,Imperial,California,US,2023-03-10 04:21:03,33.0393082,-115.3669042,88972,978,,,"Imperial, California, US",49097.48089286207,1.0992222272175516,USA,USA-California-Imperial,USA,20681541,23162,medio
6027.0,Inyo,California,US,2023-03-10 04:21:03,36.51112084,-117.4111978,6072,63,,,"Inyo, California, US",33660.402461333775,1.0375494071146243,USA,USA-California-Inyo,USA,43691707,29988,medio
6029.0,Kern,California,US,2023-03-10 04:21:03,35.34329425,-118.7277796,310792,2625,,,"Kern, California, US",34524.695568328,0.844616335040799,USA,USA-California-Kern,USA,11685889,1943,bajo
6031.0,Kings,California,US,2023-03-10 04:21:03,36.07409056,-119.8159973,67356,481,,,"Kings, California, US",44040.800313848566,0.7141160401449017,USA,USA-California-Kings,USA,4008585,7548,bajo
6033.0,Lake,California,US,2023-03-10 04:21:03,39.10124298,-122.7536244,14941,157,,,"Lake, California, US",23205.355201441307,1.0507998125962117,USA,USA-California-Lake,USA,36380544,23707,medio
6035.0,Lassen,California,US,2023-03-10 04:21:03,40.67311306,-120.5935099,11319,66,,,"Lassen, California, US",37022.8633107644,0.5830903790087464,USA,USA-California-Lassen,USA,6910725,2045,bajo
6037.0,Los-Angeles,California,US,2023-03-10 04:21:03,34.30828379,-118.2282411,3710586,35545,,,"Los Angeles, California, US",36961.31538392807,0.9579349461244128,USA,USA-California-Los-Angeles,USA,33505357,11210,medio
6039.0,Madera,California,US,2023-03-10 04:21:03,37.21513971,-119.7665589,55217,388,,,"Madera, California, US",35096.963648960445,0.7026821449915787,USA,USA-California-Madera,USA,1742141,26004,medio
6041.0,Marin,California,US,2023-03-10 04:21:03,38.07122463,-122.7210631,54908,317,,,"Marin, California, US",21214.252045775927,0.5773293509142565,USA,USA-California-Marin,USA,29459015,6712,bajo
6043.0,Mariposa,California,US,2023-03-10 04:21:03,37.57978556,-119.9073334,4545,42,,,"Mariposa, California, US",26419.810498168925,0.924092409240924,USA,USA-California-Mariposa,USA,16082326,5187,bajo
6045.0,Mendocino,California,US,2023-03-10 04:21:03,39.4381191,-123.3911313,21739,143,,,"Mendocino, California, US",25059.65486633852,0.6578039468236809,USA,USA-California-Mendocino,USA,26011368,89462,alto
6047.0,Merced,California,US,2023-03-10 04:21:03,37.18922369,-120.7209035,89409,903,,,"Merced, California, US",32198.5738980121,1.0099654397208335,USA,USA-California-Merced,USA,10637772,20340,medio
6049.0,Modoc,California,US,2023-03-10 04:21:03,41.58965602,-120.7244817,1327,11,,,"Modoc, California, US",15009.614297025224,0.8289374529012811,USA,USA-California-Modoc,USA,42239669,19700,medio
6051.0,Mono,California,US,2023-03-10 04:21:03,37.93899289,-118.8872409,3633,8,,,"Mono, California, US",25152.312378842427,0.2202036884117809,USA,USA-California-Mono,USA,15207601,27297,medio
6053.0,Monterey,California,US,2023-03-10 04:21:03,36.21862405,-121.2413397,122120,804,,,"Monterey, California, US",28134.294488562668,0.6583688175565018,USA,USA-California-Monterey,USA,15497103,29164,medio
6055.0,Napa,California,US,2023-03-10 04:21:03,38.50735751,-122.332839,35992,170,,,"Napa, California, US",26129.63178069462,0.4723271838186264,USA,USA-California-Napa,USA,35198893,76349,alto
6057.0,Nevada,California,US,2023-03-10 04:21:03,39.30394768,-120.7627281,22495,133,,,"Nevada, California, US",22550.248107864267,0.5912424983329628,USA,USA-California-Nevada,USA,48502304,34116,medio
6059.0,Orange,California,US,2023-03-10 04:21:03,33.70147516,-117.7645998,788663,7971,,,"Orange, California, US",24834.36680887189,1.010697851934223,USA,USA-California-Orange,USA,45959754,5487,bajo
6061.0,Placer,California,US,2023-03-10 04:21:03,39.06167234,-120.7240569,91376,682,,,"Placer, California, US",22939.8311446066,0.7463666608299773,USA,USA-California-Placer,USA,10413209,30009,medio
6063.0,Plumas,California,US,2023-03-10 04:21:03,40.00355989,-120.8395236,4290,15,,,"Plumas, California, US",22810.655606954857,0.3496503496503496,USA,USA-California-Plumas,USA,10215026,33710,medio
6065.0,Riverside,California,US,2023-03-10 04:21:03,33.74314981,-115.9933578,776620,6853,,,"Riverside, California, US",31435.15643910293,0.882413535577245,USA,USA-California-Riverside,USA,36452001,23045,medio
6067.0,Sacramento,California,US,2023-03-10 04:21:03,38.45106826,-121.3425374,409095,3719,,,"Sacramento, California, US",26358.22888062173,0.909079798090908,USA,USA-California-Sacramento,USA,35311420,12570,medio
6069.0,San-Benito,California,US,2023-03-10 04:21:03,36.60308176,-121.069975,18800,117,,,"San Benito, California, US",29932.492676092217,0.6223404255319149,USA,USA-California-San-Benito,USA,29520763,55121,alto
6071.0,San-Bernardino,California,US,2023-03-10 04:21:03,34.84060306,-116.1774685,745179,8170,,,"San Bernardino, California, US",34181.190182951585,1.0963808695628836,USA,USA-California-San-Bernardino,USA,34584778,12779,medio
6073.0,San-Diego,California,US,2023-03-10 04:21:03,33.03484597,-116.7365326,1067659,5799,,,"San Diego, California, US",31981.82923797228,0.5431509498819379,USA,USA-California-San-Diego,USA,48961101,9030,bajo
6075.0,San-Francisco,California,US,2023-03-10 04:21:03,37.75215114,-122.4385672,209846,1178,,,"San Francisco, California, US",23804.235499104416,0.5613640479208563,USA,USA-California-San-Francisco,USA,39088064,2476,bajo
6077.0,San-Joaquin,California,US,2023-03-10 04:21:03,37.93433732,-121.2730061,227031,2421,,,"San Joaquin, California, US",29788.30883240525,1.066374195594434,USA,USA-California-San-Joaquin,USA,3129331,21628,medio
6079.0,San-Luis-Obispo,California,US,2023-03-10 04:21:03,35.38822029,-120.4039028,74632,561,,,"San Luis Obispo, California, US",26361.391821582347,0.7516882838460713,USA,USA-California-San-Luis-Obispo,USA,32452046,1294,bajo
6081.0,San-Mateo,California,US,2023-03-10 04:21:03,37.4228808,-122.3275546,194587,912,,,"San Mateo, California, US",25384.014307835,0.4686849583990709,USA,USA-California-San-Mateo,USA,7311078,11722,medio
6083.0,Santa-Barbara,California,US,2023-03-10 04:21:03,34.65329488,-120.0188492,119952,763,,,"Santa Barbara, California, US",26865.00977605773,0.6360877684407096,USA,USA-California-Santa-Barbara,USA,4013487,23885,medio
6085.0,Santa-Clara,California,US,2023-03-10 04:21:03,37.23104908,-121.6970462,497526,2727,,,"Santa Clara, California, US",25807.27151254349,0.5481120584652862,USA,USA-California-Santa-Clara,USA,48957081,27282,medio
6087.0,Santa-Cruz,California,US,2023-03-10 04:21:03,37.05580291,-122.0066524,72428,276,,,"Santa Cruz, California, US",26509.71952286312,0.3810680952117965,USA,USA-California-Santa-Cruz,USA,49760282,35102,alto
6089.0,Shasta,California,US,2023-03-10 04:21:03,40.76391419,-122.0396884,44785,607,,,"Shasta, California, US",24869.502443358502,1.355364519370325,USA,USA-California-Shasta,USA,29622901,23262,medio
6091.0,Sierra,California,US,2023-03-10 04:21:03,39.57713498,-120.5200701,372,5,,,"Sierra, California, US",12379.36772046589,1.3440860215053765,USA,USA-California-Sierra,USA,844938,7953,bajo
6093.0,Siskiyou,California,US,2023-03-10 04:21:03,41.59198861,-122.5407434,8908,96,,,"Siskiyou, California, US",20459.81763476424,1.0776829815895823,USA,USA-California-Siskiyou,USA,817400,2532,bajo
6095.0,Solano,California,US,2023-03-10 04:21:03,38.26827353,-121.9357113,122718,482,,,"Solano, California, US",27414.256449894223,0.3927704167277824,USA,USA-California-Solano,USA,46537165,22224,medio
6097.0,Sonoma,California,US,2023-03-10 04:21:03,38.52746429,-122.8862506,119546,556,,,"Sonoma, California, US",24183.1466856551,0.465092934937179,USA,USA-California-Sonoma,USA,40069566,6672,bajo
6099.0,Stanislaus,California,US,2023-03-10 04:21:03,37.55862499,-120.9970722,168343,1845,,,"Stanislaus, California, US",30571.132822431264,1.0959766666864674,USA,USA-California-Stanislaus,USA,11965489,21252,medio
6101.0,Sutter,California,US,2023-03-10 04:21:03,39.03417539,-121.6945899,28309,241,,,"Sutter, California, US",29193.263965515463,0.8513193683987424,USA,USA-California-Sutter,USA,16194291,2034,bajo
6103.0,Tehama,California,US,2023-03-10 04:21:03,40.12570935,-122.2370171,17875,234,,,"Tehama, California, US",27464.507405814024,1.309090909090909,USA,USA-California-Tehama,USA,6482036,17197,medio
6105.0,Trinity,California,US,2023-03-10 04:21:03,40.6491767,-123.114713,1981,24,,,"Trinity, California, US",16125.356125356126,1.2115093387178193,USA,USA-California-Trinity,USA,33035767,66591,alto
6107.0,Tulare,California,US,2023-03-10 04:21:03,36.22026558,-118.8020203,168754,1578,,,"Tulare, California, US",36198.15742339579,0.9350889460397976,USA,USA-California-Tulare,USA,37931639,5070,bajo
6109.0,Tuolumne,California,US,2023-03-10 04:21:03,38.02644018,-119.9525093,17914,203,,,"Tuolumne, California, US",32882.99864165351,1.1331919169364744,USA,USA-California-Tuolumne,USA,8053732,16706,medio
6111.0,Ventura,California,US,2023-03-10 04:21:03,34.44465746,-119.0910613,239184,1679,,,"Ventura, California, US",28272.13991390132,0.7019700314402301,USA,USA-California-Ventura,USA,37861687,21655,medio
6113.0,Yolo,California,US,2023-03-10 04:21:03,38.68278902,-121.9018288,54973,443,,,"Yolo, California, US",24931.06575963719,0.8058501446164481,USA,USA-California-Yolo,USA,20936786,10434,medio
6115.0,Yuba,California,US,2023-03-10 04:21:03,39.26255932,-121.3535644,21924,135,,,"Yuba, California, US",27869.019169166622,0.6157635467980296,USA,USA-California-Yuba,USA,1789892,25139,medio
8001.0,Adams,Colorado,US,2023-03-10 04:21:03,39.87432092,-104.3362578,166371,1466,,,"Adams, Colorado, US",32153.8940244018,0.8811631834875069,USA,USA-Colorado-Adams,USA,43161442,19449,medio
8003.0,Alamosa,Colorado,US,2023-03-10 04:21:03,37.57250606,-105.7885451,5953,68,,,"Alamosa, Colorado, US",36672.21092835582,1.1422812027549134,USA,USA-Colorado-Alamosa,USA,7262270,34630,medio
8005.0,Arapahoe,Colorado,US,2023-03-10 04:21:03,39.64977461,-104.3353617,197066,1368,,,"Arapahoe, Colorado, US",30013.554882042063,0.6941836745049882,USA,USA-Colorado-Arapahoe,USA,31537173,19122,medio
8007.0,Archuleta,Colorado,US,2023-03-10 04:21:03,37.19474156,-107.0476867,3534,24,,,"Archuleta, Colorado, US",25190.67645591275,0.6791171477079796,USA,USA-Colorado-Archuleta,USA,12941855,23603,medio
8009.0,Baca,Colorado,US,2023-03-10 04:21:03,37.31940883,-102.5603223,1027,17,,,"Baca, Colorado, US",28679.139905054453,1.6553067185978578,USA,USA-Colorado-Baca,USA,29883351,9003,bajo
8011.0,Bent,Colorado,US,2023-03-10 04:21:03,37.95474293,-103.0720195,3004,50,,,"Bent, Colorado, US",53864.08463331541,1.664447403462051,USA,USA-Colorado-Bent,USA,12379135,23859,medio
8013.0,Boulder,Colorado,US,2023-03-10 04:21:03,40.09313619,-105.3546767,91179,447,,,"Boulder, Colorado, US",27952.21278004636,0.4902444641858323,USA,USA-Colorado-Boulder,USA,34484675,58640,alto
8014.0,Broomfield,Colorado,US,2023-03-10 04:21:03,39.95998787,-105.0566324,18376,133,,,"Broomfield, Colorado, US",26078.19484850635,0.7237701349586417,USA,USA-Colorado-Broomfield,USA,36985535,83339,alto
8015.0,Chaffee,Colorado,US,2023-03-10 04:21:03,38.74745778,-106.1926573,5662,56,,,"Chaffee, Colorado, US",27814.89487129102,0.9890498057223596,USA,USA-Colorado-Chaffee,USA,36966842,60532,alto
8017.0,Cheyenne,Colorado,US,2023-03-10 04:21:03,38.82777431,-102.6032558,392,12,,,"Cheyenne, Colorado, US",21409.06608410705,3.061224489795918,USA,USA-Colorado-Cheyenne,USA,10734646,16461,medio
8019.0,Clear-Creek,Colorado,US,2023-03-10 04:21:03,39.68864463,-105.6463118,1931,13,,,"Clear Creek, Colorado, US",19907.21649484536,0.6732263076126359,USA,USA-Colorado-Clear-Creek,USA,31902991,30467,medio
8021.0,Conejos,Colorado,US,2023-03-10 04:21:03,37.201606,-106.1917488,2303,58,,,"Conejos, Colorado, US",28068.251066422912,2.518454190186713,USA,USA-Colorado-Conejos,USA,49707456,15996,medio
8023.0,Costilla,Colorado,US,2023-03-10 04:21:03,37.27732493,-105.4276548,961,19,,,"Costilla, Colorado, US",24723.43709801904,1.977107180020812,USA,USA-Colorado-Costilla,USA,48670336,14852,medio
8025.0,Crowley,Colorado,US,2023-03-10 04:21:03,38.32608609,-103.7844965,3558,33,,,"Crowley, Colorado, US",58703.18429302095,0.927487352445194,USA,USA-Colorado-Crowley,USA,43143323,12512,medio
8027.0,Custer,Colorado,US,2023-03-10 04:21:03,38.10883162,-105.3683478,837,23,,,"Custer, Colorado, US",16515.390686661405,2.7479091995221028,USA,USA-Colorado-Custer,USA,14175740,25446,medio
